Filename,GLRLM1,GLRLM2,GLRLM3,GLRLM4,GLRLM5,GLRLM6,GLRLM7,GLRLM8,GLRLM9,GLRLM10,GLRLM11,GLCM1,GLCM2,GLCM3,GLCM4,GLCM5,GLCM6,GLCM7,GLCM8,GLCM9,GLCM10,GLCM11,GLCM12,GLCM13,GLCM14,GLCM15,GLCM16,GLCM17,GLCM18,GLCM19,GLCM20,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,isRegular
rnm (6725).bmp,0.00085156185651828,6060.9734971477,19756.65293708,540.84434870911,0.55263410295759,0.81495537163714,12.075108886376,0.00065204940289862,0.0029787104827481,4901.3500962491,608752.94609363,5306.2740687305,1919.479257448,0.84683494118141,2516280087.6939,7519312.8281104,17.022388371631,0.013742183060508,-0.013052849810063,0.33240358276116,0.11398476441268,13049.481432131,164.67021432229,50267.207387081,-0.019293121288905,1919.479257448,-0.070457180892864,0.32051532910397,0.15334967353632,0.95154342128241,0.97958115476308,0.0027464822119352,5.0034491676621e-10,1.0272898837019e-12,1.8745262322443e-06,8.9510923488698e-23,9.3462338717286e-17,-1.8797646956712e-23,1
rnm (6726).bmp,0.00087201583591078,5976.0601335754,21937.5288255,433.12121579876,0.57053048270089,0.84202100186331,11.621666580814,0.00068713919239851,0.002871448492386,4918.7469387045,588353.40126823,5433.4630102956,2051.8756126106,0.84117172725218,2572074150.8928,7656507.0629831,19.135234124372,0.013437299716062,-0.012748389930323,0.29792961126455,0.11398476441268,13054.602358725,162.32131101288,50139.631232022,-0.017547118897104,2051.8756126106,-0.056023739990106,0.34824590218295,0.15270980831854,0.94460011180321,0.97819989313378,0.0027864154731569,1.5908344675637e-10,2.2415521983237e-13,1.9365141655144e-06,-4.305395787895e-23,-1.1183264142231e-16,2.7195150575385e-24,1
rnm (6727).bmp,0.00084669104697627,6050.2524392887,20354.370495828,456.45764977003,0.55351039341518,0.82513331670086,12.11656202897,0.0006722447804538,0.0026680199397882,4920.3907311246,607334.74755184,5390.658425099,2015.8588200257,0.84247699319775,2565068091.5511,7629640.680578,18.243502931126,0.013610501570402,-0.012921318832634,0.31329028912859,0.11398476441268,13039.008110491,162.93535325036,50132.379227458,-0.018287644277897,2015.8588200257,-0.061788002187869,0.33565160950343,0.15321251898532,0.94766012747684,0.97865591466893,0.0027717336068235,6.0017642493238e-11,3.2169819949495e-13,1.9103487605079e-06,8.3142915215828e-24,-5.2432631286e-17,6.1343578308102e-24,1
rnm (6728).bmp,0.00094292142422088,5769.7126430581,23927.733822682,445.78685170858,0.5977042061942,0.85904668920431,10.784488958649,0.0007635181855718,0.0025859563716152,4800.2010139394,557763.22183699,5472.1693498411,2061.5486378883,0.84149163557621,2606035131.7491,7721939.4769788,19.358914072542,0.013425685774395,-0.012736778661424,0.28713254771071,0.11398476441268,13003.915641578,161.1435572693,49923.125474557,-0.017543177016238,2061.5486378883,-0.05279029818313,0.34727849081408,0.15262824535436,0.94377963853997,0.97816792140745,0.0028050712134801,6.5767776908553e-11,7.475013930755e-14,1.9669051574755e-06,3.8978653045601e-22,-8.1086743757712e-17,-1.4325620353097e-23,1
rnm (6729).bmp,0.0011074071527443,5754.0346881542,23460.855764978,456.1928084052,0.59151349748884,0.85538605241274,10.961212635599,0.0008866370843015,0.0031349908042981,4794.7714494212,564034.34798295,5606.5973585396,2126.9761016542,0.8405589653507,2691811229.9085,7913403.1689684,20.286341264616,0.013457507261519,-0.012768557065795,0.28053443524444,0.11398476441268,12927.543576092,158.13832199546,49566.772855289,-0.017953480889933,2126.9761016542,-0.050252908399036,0.34104367526192,0.15259310256424,0.94086093380211,0.97740051013553,0.0028872745233545,8.652264001149e-10,6.4791299861398e-14,2.064375384204e-06,-3.0346714771581e-23,-1.6969792509025e-16,-4.0283127457966e-25,1
rnm (6730).bmp,0.001001679985349,5894.6387150611,22775.204713373,434.34695369274,0.57994297572545,0.85072668235325,11.325819791731,0.00080286450257325,0.0030163769059599,4882.8764025283,576629.26048175,5548.0861702763,2056.4251334943,0.84364909049045,2640740870.3293,7810518.7768003,19.402290562923,0.013447541839047,-0.012758601013223,0.29174958336128,0.11398476441268,13018.835278925,160.43206161113,49992.878338336,-0.017648708098676,2056.4251334943,-0.05371739068318,0.34650094511661,0.15271574644538,0.94362365082028,0.9781299045571,0.002824122016777,9.8279474508764e-11,1.3086462457041e-13,1.9885129548412e-06,6.8204629303309e-24,3.4233412358255e-17,-1.0823293492019e-24,1
rnm (6731).bmp,0.0012156400110044,5726.6510861394,22824.945797037,439.01570585575,0.58488246372768,0.84845717979468,11.1577401896,0.00096749020673141,0.0036383228758365,4734.6800748927,572112.89083502,5650.4906763437,2052.3790766691,0.84630298378284,2716707140.4314,7963808.2558061,19.380905357535,0.013423324756839,-0.01273443212961,0.29218116754365,0.11398476441268,12888.511473263,157.57440149639,49489.568049562,-0.017563553797034,2052.3790766691,-0.053877175632985,0.34697252850048,0.15260651611307,0.94367894258299,0.97816187915996,0.0029034537829762,5.4371692877998e-10,1.5557661150451e-12,2.0988591150593e-06,2.5641920759551e-22,1.4362313610002e-16,-3.2079135469314e-23,1
rnm (6732).bmp,0.00089093991877102,5932.5447358678,21180.953646714,443.27443639941,0.56081281389509,0.83501683722074,11.940628726335,0.00071505399801294,0.0027606332885565,4858.1570819566,599468.92467252,5456.4377169937,2023.516881407,0.84358003161794,2621832994.9988,7744629.0413374,18.805417097715,0.013492372945662,-0.0128034196958,0.30775602066522,0.11398476441268,12959.506497839,161.09168521479,49805.589984882,-0.017977918299708,2023.5168814069,-0.059033076314825,0.34131043027534,0.15277973883552,0.94566163002342,0.97842054548428,0.0028324887194752,1.3568826129458e-10,1.4129468153568e-13,1.9935365827743e-06,2.0399028915313e-24,-8.0056484537439e-17,7.6450380474201e-24,1
rnm (6733).bmp,0.00079728503815214,6208.4779310858,17482.533324075,539.95692821643,0.52052089146205,0.79126069770629,13.195040390312,0.00060933089927741,0.0028500484627324,4937.2780800207,647847.83897218,5299.5658862918,1959.9709917761,0.84394079169711,2535298756.2047,7556678.5018583,16.965181771633,0.0140696860167,-0.013379510961055,0.34535452839687,0.11398476441268,13032.592015787,164.28945525983,50156.014456734,-0.020557966312451,1959.9709917761,-0.075049966931862,0.30677042000601,0.15443597752334,0.95207248720864,0.97926383155723,0.0027540825849696,5.1179395153961e-10,3.1487557883269e-13,1.8802260461881e-06,-2.0426573870509e-23,9.8548217619886e-17,5.5645578994782e-24,1
rnm (6734).bmp,0.0010677356557964,5940.4905787253,23229.184993824,405.38267902501,0.5900137765067,0.85255840165879,10.97658061228,0.00083863884318261,0.003333487563438,4930.0704352594,565718.24529562,5503.5485531222,2055.4436241471,0.84264644218923,2596738552.1852,7726737.2057435,19.606993949654,0.013386624757952,-0.012697761268886,0.29518132808632,0.11398476441268,13096.694269287,161.98952422751,50315.75531543,-0.017012231828162,2055.443624147,-0.054616252815392,0.36028829252264,0.15280415741979,0.94293354996106,0.97797246436917,0.0027855384623782,5.018917806976e-10,6.1272852779979e-13,1.942305312878e-06,-8.2825433807656e-23,3.7639395453605e-16,-1.3420531714685e-24,1
rnm (6735).bmp,0.0017318106565146,5673.3491959001,22690.509745806,440.1847152693,0.58311244419643,0.84713900225723,11.199176839683,0.0013451316854635,0.0055475474272966,4710.6906543711,573352.82196108,5894.3451326252,2148.0446931461,0.84587243889338,2873520331.5634,8316184.1715668,20.256037284345,0.013501266836116,-0.01281227184618,0.29721644155501,0.11398476441268,12787.187345136,152.52485448865,48994.696800285,-0.017844961629915,2148.0446931461,-0.054527778661443,0.34300793584937,0.15288924866576,0.94121616673516,0.97712018620194,0.003037236206638,1.4855892570367e-09,4.6384990787876e-13,2.2479796671874e-06,5.4375378476804e-23,8.5536407660468e-17,1.3532273113075e-24,1
rnm (6736).bmp,0.0009114547782858,5666.1654141861,22589.661775158,495.59891257008,0.58207484654018,0.84643625127123,11.233737138066,0.00075015735752587,0.0023654779725241,4643.8388481183,574950.99869719,5511.0416471459,2039.8763388612,0.84383120584063,2656718899.2962,7815304.786242,18.716354744663,0.013499910686938,-0.012810947785875,0.30369853918721,0.11398476441268,12882.116877939,159.27495114789,49458.35574867,-0.018219636337131,2039.8763388612,-0.058213327521576,0.33395647534494,0.15258547279467,0.94605762845231,0.97840027120566,0.0028660501282941,8.0211585739472e-11,5.0979894773402e-13,2.0493298914879e-06,-9.5944192268137e-23,7.4353787592637e-17,1.4612310507945e-23,1
rnm (6737).bmp,0.00099289182464861,6000.7162102971,23180.245726447,418.93803731697,0.58360072544643,0.85431534403674,11.243360610187,0.00078362234199474,0.0031650105210714,4991.2021087426,573907.24566964,5518.0058477263,2104.8178574041,0.83982642699859,2595188298.9055,7732556.9370701,20.016452971358,0.013424181010616,-0.012735268071953,0.28659743797427,0.11398476441268,13118.404085604,161.75365476452,50346.72337355,-0.017425456706098,2104.8178574041,-0.051511317918373,0.3501276325128,0.15270709609323,0.94169759777672,0.97762808606541,0.0027850815007991,1.6677202592174e-10,6.5342175987101e-14,1.9504949400235e-06,-1.2068442513163e-22,1.4432751119716e-16,7.362343740179e-24,1
rnm (6738).bmp,0.0010160575547693,5892.8343308662,22275.181686476,420.8257255699,0.57986450195312,0.84289823294886,11.251605069334,0.00078877136252144,0.0033233385621553,4863.8773787232,575760.47001837,5476.8306810508,2107.3915117506,0.83865159418546,2606637854.5724,7727246.1863498,19.474210267825,0.01344275439604,-0.01275383344339,0.30377111191997,0.11398476441268,13000.324772298,160.84105562348,49890.132127918,-0.017336725478815,2107.3915117506,-0.056962879336631,0.3535422748423,0.15290930726305,0.94374013737012,0.97773838798553,0.0028170084900786,5.9272780677962e-11,2.1314120530633e-13,1.9876123024728e-06,1.1294798184613e-22,-6.1011367968928e-17,4.7079104039798e-24,1
rnm (6739).bmp,0.0013638865783605,5616.1163145029,23985.436949074,469.86955062186,0.59726388113839,0.86015551639353,10.805807653569,0.0010811178284099,0.0039540665322463,4683.3898349879,558011.82824665,5777.0670904338,2123.036641692,0.84477553049456,2797827954.5254,8146193.6881225,20.212185334964,0.013480966856964,-0.012791997163271,0.2881845159451,0.11398476441268,12837.328379268,154.7925170068,49197.592539797,-0.017977195701934,2123.036641692,-0.051598482384342,0.33826081035945,0.15262437302836,0.94111782108394,0.97743155532983,0.0029621018723669,9.696346754143e-11,4.8459159080906e-13,2.2076300404079e-06,-1.5126263681385e-26,1.7770496535957e-19,-3.6912281045236e-26,1
rnm (6740).bmp,0.00077973186296314,5943.5619685187,23260.911840531,460.67728339958,0.58505684988839,0.85515121618506,11.213962334004,0.00063821082182038,0.0022231767166399,4934.2931058034,572380.88711485,5381.7928387533,2034.0260091748,0.84106263732296,2543567107.7156,7591839.2787479,19.249339059741,0.013461463019658,-0.012772532273982,0.28948495785253,0.11398476441268,13084.003274355,163.41556161635,50271.71233498,-0.017958301759673,2034.0260091748,-0.053259174507002,0.3389522429998,0.15255286740182,0.94400722348296,0.9783664037505,0.0027604080250769,6.0516230022804e-11,2.8669249633391e-13,1.9131092842843e-06,-5.4656735724992e-24,1.75480855515e-17,9.3610982204198e-24,1
rnm (6741).bmp,0.0010658538770967,5745.456110744,23930.456771148,466.78952729819,0.59641374860491,0.85993849056989,10.819742617562,0.00086634689651389,0.0028776354268032,4796.3043941977,558458.27707155,5638.5769623792,2062.5224510695,0.84538467997851,2703222129.6787,7942339.8949943,20.050262808657,0.013443522802318,-0.01275459523373,0.28489857931295,0.11398476441268,12930.312810518,158.19153160496,49647.068170687,-0.017943803304734,2062.5224510695,-0.050918671307012,0.33910280894386,0.15244693799786,0.94131187382815,0.97785482288395,0.002899088403636,5.1325766832105e-10,1.0645895274265e-12,2.0717238418736e-06,6.248229120208e-24,7.1149718826307e-17,-2.9530393117236e-24,1
rnm (6742).bmp,0.00063047574200037,6229.0063702104,18765.84059323,555.76673710473,0.53455025809152,0.80786729638438,12.737281506371,0.00049397942187173,0.0021887805901092,5012.889159427,629903.55988782,5196.9560651478,1964.7602537175,0.8410222936319,2469287987.2468,7410755.1192793,17.276017012028,0.013897591019009,-0.013207939092769,0.33378248095687,0.11398476441268,13089.131219751,166.2380743388,50394.434458148,-0.020317925809539,1964.7602537175,-0.070160975735192,0.30735676410839,0.15356032873439,0.95093049735396,0.97918348164116,0.0027091736466707,6.1277642407719e-11,3.3151670172167e-13,1.8268122320064e-06,-6.1136996158244e-24,-2.046412339341e-17,1.503702088168e-24,1
rnm (6743).bmp,0.00136411551724,5649.7789955776,23535.311278055,457.89936355012,0.59228515625,0.85541741176035,10.943951958862,0.0010956318821568,0.0038203257951752,4686.7462968755,564058.6764276,5729.2989129432,2139.2850664075,0.84267569919331,2777567124.7651,8099835.1861361,20.526526432386,0.01343452539486,-0.012745613432938,0.28939105884736,0.11398476441268,12856.011122051,155.5966331233,49272.300441103,-0.017701064137505,2139.2850664075,-0.052145127560189,0.34366507683437,0.1525554658619,0.94017543607191,0.9770616215741,0.0029534518351378,1.4655414748493e-10,7.0388444944185e-13,2.1844123874055e-06,-6.7182402951111e-23,1.3566439516984e-16,1.7290157972438e-23,1
rnm (6744).bmp,0.0012214850497515,5747.3445653389,22293.722127297,438.9002759243,0.57845197405134,0.84401570845916,11.31602569212,0.00096695498619289,0.0036244028054731,4742.55070502,577630.60480425,5626.3874954023,2138.8294669635,0.84028602963091,2726321906.369,7978525.5351222,19.697571501719,0.013463171214004,-0.012774250667323,0.30360495186643,0.11398476441268,12868.609273428,157.05743649226,49316.999558787,-0.017769517898486,2138.8294669634,-0.056874682718885,0.34682380917257,0.15280040342032,0.94316504076316,0.97741075820109,0.0029116670646245,1.1556946868982e-11,2.3773295242549e-13,2.127185577541e-06,3.5174620547579e-23,-5.432527194871e-18,3.4305406366616e-24,1
rnm (6745).bmp,0.00099016416621678,5723.1455601562,24414.130049604,456.94828965871,0.60296630859375,0.86329465415506,10.645611812805,0.00080481647511254,0.002630083108565,4761.8643086292,552793.7773519,5526.5371562573,2084.0218606644,0.84136403545887,2628577284.997,7780814.0525953,19.832878773629,0.013412496310491,-0.012723604575075,0.28205123026118,0.11398476441268,12998.426851822,160.26766774298,49881.551586291,-0.017645614919271,2084.0218606644,-0.050700919908145,0.34586148329142,0.1525052332,0.94218785000268,0.97788541579261,0.0028294517048088,5.0375477525784e-10,1.0516384365989e-13,1.9985931825202e-06,2.7616140114203e-24,3.4141978358057e-17,4.5421176880498e-26,1
rnm (6746).bmp,0.0010209787264559,5864.4330146261,23430.291410692,439.60650426138,0.58875383649554,0.85595122301345,11.06719300108,0.00080701101915236,0.0031411806052755,4863.5904439875,568065.27862461,5518.5506280738,2119.5445416262,0.83889987243693,2615480184.2241,7761455.8496722,19.83646300302,0.013426239066225,-0.012737329945288,0.28238942237818,0.11398476441268,13051.105626886,160.82202158897,50063.123077329,-0.017575798132275,2119.5445416262,-0.051380806394764,0.3477646884136,0.15265510923685,0.94243446679887,0.97761628116759,0.0028024993138355,9.7295148021416e-10,3.0021634396371e-13,1.932376344788e-06,-4.4310917742766e-24,-7.6678413892107e-17,-1.4636159548628e-24,1
rnm (6747).bmp,0.00081658559120134,6035.7178989399,21504.281052951,444.84121669967,0.56726946149554,0.83684209197263,11.680172590075,0.00065041841363901,0.0024723095885404,4966.8256379612,591385.98437511,5472.8979743444,1991.4478301305,0.84606965714354,2584897462.9411,7689883.5506818,18.633050147863,0.013485470447176,-0.012796526609577,0.30128157504912,0.11398476441268,13059.661228065,162.35737797423,50248.740369859,-0.017827498724033,1991.4478301305,-0.057784290236416,0.34196403649499,0.15276215293798,0.9460459103904,0.97872953368332,0.0027857417012264,3.1998458883142e-10,1.770000536537e-13,1.9281439266046e-06,7.127381096642e-24,4.5654098756703e-17,5.1667433590911e-25,1
rnm (6748).bmp,0.0006372282888733,6135.4369931751,18768.386584947,575.11520805039,0.53456769670759,0.80716136717234,12.770968109874,0.00050684406424787,0.0021175509737818,4905.1995310906,631665.42616856,5155.2917424477,1985.2432364651,0.83854359218434,2461982458.0972,7387794.878222,17.221835585233,0.013948683430182,-0.013258788208816,0.33595679666044,0.11398476441268,13060.622671258,166.21972475626,50242.257119695,-0.020604203317881,1985.2432364651,-0.071349265966232,0.30448735619767,0.15371220909391,0.95126516461714,0.97907344641134,0.002715938689628,1.4550543224433e-11,5.2812683388446e-14,1.8431108003341e-06,6.9054902979531e-24,7.0036345441494e-18,3.7541544518293e-25,1
rnm (6749).bmp,0.00096784878098938,5645.5317938315,23794.638402879,476.21078136744,0.5972900390625,0.85700264528159,10.790472520872,0.00078620306524245,0.0025345128513084,4683.1977164432,558977.15995845,5567.7594981935,2045.5812825898,0.84481043910289,2677967556.3856,7867672.7859311,19.106252024619,0.01345487833366,-0.012765962093212,0.28781101068793,0.11398476441268,12891.559503628,158.7363031234,49519.493983776,-0.017847211829042,2045.5812825898,-0.053937299800605,0.34091322467684,0.15257162683171,0.94461474997849,0.97832192711239,0.002872387217613,5.6976077425987e-10,2.0344905968221e-13,2.0358142045781e-06,3.8460294842764e-23,1.6316454226882e-16,-4.4449643437848e-24,1
rnm (6750).bmp,0.00083862208612952,5965.9583373837,19888.138056429,486.59923355265,0.54801722935268,0.82025167364549,12.272157014257,0.00066808604898453,0.0026343146049762,4809.2669388005,613292.09233008,5311.5051830185,2004.2663406376,0.84127549322358,2549351787.5508,7576661.037262,17.776628316457,0.013625385415465,-0.012936262319539,0.31769612626654,0.11398476441268,12977.850065359,163.24793880686,49906.322533166,-0.018832632981512,2004.2663406376,-0.064644483440336,0.32789530719862,0.15300909681805,0.94931087221955,0.97884544658608,0.002773546170523,1.8578242393611e-10,1.7627935187867e-14,1.9097733156294e-06,1.2890209996789e-23,4.3473596919003e-17,-3.6476091381587e-25,1
rnm (6751).bmp,0.0011789042870746,5634.20058478,24047.230121962,443.61273002308,0.59813581194196,0.86022873716756,10.802578819174,0.00093443299850801,0.0035439829087479,4687.3268456067,558196.15131717,5652.395844251,2071.3257103149,0.84514805527925,2725713449.6618,7976936.9656309,19.507722290145,0.013438529581049,-0.012749601782644,0.28590360722646,0.11398476441268,12880.388928946,157.27865554824,49422.979229681,-0.017466956014467,2071.3257103148,-0.05240338926449,0.34745550719886,0.15270251000615,0.94329644190677,0.97807435250938,0.0029055970348411,5.7539575320204e-10,1.3122619963152e-13,2.0924694146115e-06,1.0113077002955e-23,9.9905763274229e-17,3.968021700123e-25,1
rnm (6752).bmp,0.00068726230719474,6111.342379777,20560.227911952,458.21124506142,0.55428205217634,0.8281697996677,12.127355460078,0.00055053727517292,0.0021464656506643,4969.8908066699,607407.76978053,5199.4735402118,2034.4562211982,0.83637213186832,2464409711.157,7404517.2111108,18.303551835481,0.013525394651289,-0.012836408031695,0.3067694783255,0.11398476441268,13126.478910973,166.16604491259,50449.584075541,-0.018292013060097,2034.4562211982,-0.060275259766927,0.33628373629231,0.15277904310406,0.94753649399541,0.9785574921889,0.0026997916724558,1.4125793994545e-11,3.1959972437393e-13,1.8255036258888e-06,2.9471553824782e-26,9.7405308022197e-20,-4.8911314301785e-26,1
rnm (6753).bmp,0.0011060416270284,6247.863042241,24464.896577632,382.59309074972,0.59677124023438,0.86732166527146,10.861877553021,0.0008776065675124,0.003407870390093,5264.0512200449,559324.98849028,5546.0553297952,2091.895007158,0.84133341870697,2548339627.3259,7685724.487655,20.956701881982,0.013341630622977,-0.012652785283758,0.27365702838182,0.11398476441268,13344.309964437,164.41768811979,51314.808588798,-0.016864890561298,2091.895007158,-0.047313359899005,0.36326765368937,0.15263302168317,0.93820824047605,0.97735067531476,0.0027208976098609,8.2038001631505e-11,6.1124430968976e-13,1.8462975232543e-06,-7.7372999890232e-23,9.1716979700396e-17,-5.5990878174186e-24,1
rnm (6754).bmp,0.001065834514563,5820.3379218528,23409.190104079,433.54142614632,0.59119960239955,0.85425046917063,10.973280873565,0.00085671220347582,0.0030005523394561,4837.0646974597,565370.85959825,5547.9282020584,2092.78766837,0.84131951513636,2640036014.4115,7808577.9835313,19.777479962799,0.013414631457877,-0.01272573821765,0.28411028696971,0.11398476441268,13003.927017843,160.02015214688,49896.559126383,-0.017526810517009,2092.78766837,-0.05125842326882,0.3483147094987,0.15259887682581,0.94243976320744,0.97787575959508,0.0028381700115022,1.011203715824e-10,5.9992716869539e-13,1.9959138980473e-06,-3.6733489060023e-23,-6.4720120559968e-18,6.2252912059502e-24,1
rnm (6755).bmp,0.0010334908958007,6099.0842919947,24090.082384344,403.31844844787,0.59317452566964,0.86302661594754,11.001454694191,0.00084447379477491,0.0028893719223181,5100.5172042001,564759.76812251,5466.1314546088,2078.4652392447,0.84025048483977,2541753473.5349,7633959.6912725,20.651431079344,0.013374294823679,-0.012685424786828,0.27826286820733,0.11398476441268,13244.416406686,164.1579464351,50896.503380841,-0.017310927300675,2078.4652392447,-0.048459346487093,0.35642842191842,0.15261431322979,0.93922700358332,0.97754767403195,0.0027343704927999,4.4654258800563e-10,1.5593625243793e-13,1.8949715259411e-06,1.630135625871e-26,4.3607701089055e-19,7.6481158801946e-28,1
rnm (6756).bmp,0.0010366899101362,6051.2893796954,23462.516984073,447.4875866418,0.584716796875,0.85869228851751,11.221614267199,0.00083110565622729,0.0031647586935678,5072.7166820147,571535.09307356,5615.8620445902,2117.6825135584,0.84136708501151,2649567728.9219,7864458.7174087,20.749234563257,0.013494573227955,-0.012805539713377,0.27987128909685,0.11398476441268,13094.968458669,160.35705925996,50301.314271981,-0.01816304232323,2117.6825135584,-0.04878354441807,0.33671180098317,0.15263237765118,0.93913250207134,0.97726597672222,0.002827857189319,1.5794735417568e-11,3.9844956005547e-13,1.9910442040477e-06,8.1312516317568e-24,-4.4274846901099e-18,7.5828340129542e-25,1
rnm (6757).bmp,0.0010281151422417,5805.4585546791,23923.130273981,450.14227049353,0.59415980747768,0.86019814085271,10.924665942621,0.00083975697234762,0.0028103141635118,4819.6054165546,562712.77583121,5521.5360027915,2132.2550915912,0.83816342450153,2627596396.7154,7785489.7347065,20.088513746512,0.013411602438984,-0.012722707323655,0.28089678091887,0.11398476441268,13028.746530474,160.41104214343,49955.759936479,-0.017638279803155,2132.2550915912,-0.050589936183107,0.34464509218283,0.15247432861481,0.94159762861495,0.97745707549122,0.0028147636950664,2.7593929749306e-10,2.7505470599257e-13,1.9796296422329e-06,-6.55483626193e-23,-1.6545440443633e-16,1.1017818839611e-23,1
rnm (6758).bmp,0.0011818585589277,5850.7748109565,22236.538970505,433.7228900084,0.57882254464286,0.84280014447327,11.298668598265,0.00093919987302812,0.0036149712737876,4833.7384008074,577367.62649315,5647.7245154257,2062.2451748749,0.84561415081067,2709832534.4804,7963812.9101657,19.356996562066,0.013459272182745,-0.012770350643792,0.30576029258665,0.11398476441268,12953.593062333,158.3660773065,49738.505520633,-0.017516773071942,2062.2451748749,-0.05835290110619,0.34895250860885,0.15285525602957,0.9439587917543,0.97790725118699,0.0028897008341835,5.0564967593773e-11,3.4741918100271e-13,2.084914320563e-06,6.0458856140585e-24,-9.9715776168159e-18,4.263139811913e-24,1
rnm (6759).bmp,0.00093667103533366,5725.0578888692,23561.29953044,460.27820822664,0.59384155273438,0.85540175301581,10.879615806047,0.00075913613349867,0.0025330498474568,4750.0786225573,561954.52696508,5468.0698055274,2104.4256925505,0.83862544758056,2624232935.2854,7750325.5073824,19.638092103201,0.01343300578054,-0.012744103039908,0.2905070730442,0.11398476441268,12938.090077755,160.19875753681,49646.02977388,-0.017749785835534,2104.4256925504,-0.053565565744223,0.34450192283746,0.15257348132005,0.94308047261186,0.97776164970165,0.002835799494622,9.2652521599239e-10,4.0856626851713e-13,1.992555518612e-06,1.4527655046582e-23,-8.0142135735576e-17,3.04689681127e-25,1
rnm (6760).bmp,0.00087520465364135,6146.0507301709,23680.778607396,398.98704977993,0.59104701450893,0.85824568715925,11.020670514246,0.00069967580163241,0.0026152924864923,5126.1147796005,566474.35214755,5402.7285539844,2005.3603979226,0.84346392772016,2496850150.6783,7529826.9081401,19.560550487476,0.013375658452725,-0.012686789130531,0.28116562697705,0.11398476441268,13281.063716197,165.77653426962,51103.795221438,-0.01707471572397,2005.3603979226,-0.050515220919056,0.35939372925763,0.15271341693937,0.94265227711828,0.97848974639833,0.0026999348988566,2.1598526527312e-12,5.4387296592749e-13,1.823464944324e-06,-2.8967475097477e-24,4.1799755528886e-18,-4.2547736100102e-26,1
rnm (6761).bmp,0.00085546700805231,5954.9483045859,23810.106441929,429.7458092509,0.59043230329241,0.86050058212506,11.054867749828,0.00069332160065175,0.0024879776088815,4955.7718974833,566752.17643368,5372.9502775292,2110.8899234041,0.83581689614288,2531794504.8294,7574030.6400473,20.061611126786,0.01338989482514,-0.012701018584054,0.28120334319439,0.11398476441268,13110.101689889,163.518751894,50346.771876329,-0.017476199628365,2110.8899234041,-0.049974119956525,0.35014875706177,0.15251223282228,0.94150131711027,0.97769717117294,0.0027547415789814,4.42134453526e-10,2.002393312441e-13,1.8753773867506e-06,-2.6079857703047e-24,6.4845040250007e-17,1.1897912555069e-25,1
rnm (6762).bmp,0.00086527978288692,5939.7751890323,19876.994202518,509.26211877607,0.55386352539062,0.81670679605454,12.007438253656,0.00067609619771004,0.0028126640690903,4791.2734461034,605884.1900796,5341.222705331,1986.8157100014,0.84317926761009,2560758045.1709,7605351.8824812,17.796252756095,0.013737960156432,-0.01304859091598,0.33011186596412,0.11398476441268,12970.593542472,162.90669508971,49896.474665847,-0.018975648106875,1986.8157100014,-0.067395683475654,0.32525305635199,0.15350768156133,0.94915385460695,0.97891172888061,0.0027883043013307,7.679246467823e-12,6.9163653194887e-13,1.9436930652073e-06,-3.8333670143458e-23,1.7081349465252e-17,7.1065887251077e-24,1
rnm (6763).bmp,0.00074471198087178,6024.4850086305,23183.682484739,440.32666271039,0.58578055245536,0.85329551546007,11.172384223859,0.00060220069591309,0.0022120073514698,4977.0677844513,572707.4295365,5278.7219197996,1994.588440599,0.84109477940269,2460302386.9686,7420496.1444764,18.917531375069,0.013386530522537,-0.012697670216124,0.28821697930293,0.11398476441268,13204.227666704,166.38890456336,50800.540631313,-0.017419285913263,1994.588440599,-0.053719928990706,0.35027285006315,0.1525078179805,0.94495882180978,0.97871002751399,0.0026951572682583,4.0100559623265e-10,1.6444154706095e-13,1.8212831187662e-06,-2.084974734999e-22,-3.8276112374549e-16,4.6047387522529e-24,1
rnm (6764).bmp,0.00078941402144482,6051.6106479725,22996.688619606,420.80402551692,0.5847647530692,0.85123854193069,11.185651201037,0.00064268116775989,0.0022118299976935,5008.6612899022,572954.44952817,5318.6339059899,2007.4095635182,0.84124518504576,2483297723.7546,7473464.7560936,18.907583309822,0.013390694352036,-0.012701835844309,0.28733404241133,0.11398476441268,13196.372059515,165.71337659488,50748.606955497,-0.017316454463548,2007.4095635182,-0.053946890647575,0.35278281829279,0.15260604634469,0.94508962833557,0.97861501341438,0.0027014513580368,1.1003351755819e-10,7.5675209908069e-14,1.8335985936103e-06,-4.009390781618e-24,7.9462670119287e-18,2.7619546090858e-24,1
rnm (6765).bmp,0.00093910436122856,5874.0403138791,20472.653196218,457.15643384416,0.56039864676339,0.82350772239329,11.811296978401,0.00072407792330432,0.0031983824362258,4772.94829033,598024.25983877,5425.0369996266,2000.0595891198,0.84435552872382,2603151608.1552,7696011.4159539,17.909636665726,0.013517279486053,-0.012828319961744,0.31997913767491,0.11398476441268,12931.666870846,161.19814100756,49690.817727621,-0.017902972784873,2000.0595891198,-0.065019637944103,0.34222536632423,0.15295231584699,0.94880547863392,0.97882593426137,0.0028179088236148,3.0988104421543e-10,3.4765248874758e-13,1.9847319688314e-06,1.3486924610205e-22,5.5886443770403e-17,-1.5632319115771e-23,1
